# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
8.189999999999999503e+00,6.152878709186071493e-01,-2.408569215033289801e+00,-6.206771868113947210e-01,-1.891685837902779531e+04,-4.874787225843643682e+03,-2.408569215033289801e+00,-1.891685837902779531e+04,3.865967710241602617e+02,2.941995000000000005e+02,-3.362157579281001318e+01,1.260188468169702674e+02,4.200628227232341971e-02,6.152878709186071493e-01
8.191000000000000725e+00,6.224011702904598264e-01,-2.409189848724432981e+00,-6.206336911432486225e-01,-1.892173282463946089e+04,-4.874445611664866192e+03,-2.409189848724432981e+00,-1.892173282463946089e+04,3.910661888340396786e+02,2.941995000000000005e+02,-3.362031560434184030e+01,1.304870044383815184e+02,4.349566814612717408e-02,6.224011702904598264e-01
8.192000000000000171e+00,6.291138602354535703e-01,-2.409810437514440462e+00,-6.205887900075647279e-01,-1.892660691759843030e+04,-4.874092958969860774e+03,-2.409810437514440462e+00,-1.892660691759843030e+04,3.952838963174434070e+02,2.941995000000000005e+02,-3.361901073429746134e+01,1.347034070517408679e+02,4.490113568391362192e-02,6.291138602354535703e-01
8.192999999999999616e+00,6.354236269801053494e-01,-2.410430980082246766e+00,-6.205425678064354633e-01,-1.893148064752907885e+04,-4.873729930651109498e+03,-2.410430980082246766e+00,-1.893148064752907885e+04,3.992484396876160417e+02,2.941995000000000005e+02,-3.361766370022694161e+01,1.386666033878429971e+02,4.622220112928100005e-02,6.354236269801053494e-01
8.194000000000000838e+00,6.413283679063017662e-01,-2.411051475191628324e+00,-6.204951093814805585e-01,-1.893635400472213223e+04,-4.873357193053136143e+03,-2.411051475191628324e+00,-1.893635400472213223e+04,4.029584978306339735e+02,2.941995000000000005e+02,-3.361627703419306101e+01,1.423752748648270199e+02,4.745842495494233954e-02,6.413283679063017662e-01
8.195000000000000284e+00,6.468261925817041513e-01,-2.411671921691597831e+00,-6.204464999694024874e-01,-1.894122698013775880e+04,-4.872975415623436675e+03,-2.411671921691597831e+00,-1.894122698013775880e+04,4.064128829528277151e+02,2.941995000000000005e+02,-3.361485328144441809e+01,1.458282362342721399e+02,4.860941207809071213e-02,6.468261925817041513e-01
8.195999999999999730e+00,6.519154236700701599e-01,-2.412292318516755074e+00,-6.203968251573518389e-01,-1.894609956540831990e+04,-4.872585270561919970e+03,-2.412292318516755074e+00,-1.894609956540831990e+04,4.096105411527540241e+02,2.941995000000000005e+02,-3.361339499908207529e+01,1.490244361518360847e+02,4.967481205061202720e-02,6.519154236700701599e-01
8.197000000000000952e+00,6.565945977207443551e-01,-2.412912664687593356e+00,-6.203461708381278195e-01,-1.895097175284078912e+04,-4.872187432469052510e+03,-2.412912664687593356e+00,-1.895097175284078912e+04,4.125505529172472166e+02,2.941995000000000005e+02,-3.361190475472055539e+01,1.519629576719677857e+02,5.065431922398926090e-02,6.565945977207443551e-01
8.198000000000000398e+00,6.608624658370851890e-01,-2.413532959310758397e+00,-6.202946231652389786e-01,-1.895584353541877863e+04,-4.871782577992909864e+03,-2.413532959310758397e+00,-1.895584353541877863e+04,4.152321335414044938e+02,2.941995000000000005e+02,-3.361038512514383569e+01,1.546430186665483291e+02,5.154767288884944121e-02,6.608624658370851890e-01
8.198999999999999844e+00,6.647179942233318872e-01,-2.414153201579266383e+00,-6.202422685078499143e-01,-1.896071490680425632e+04,-4.871371385475323223e+03,-2.414153201579266383e+00,-1.896071490680425632e+04,4.176546334721924154e+02,2.941995000000000005e+02,-3.360883869495717136e+01,1.570639721671495863e+02,5.235465738904986066e-02,6.647179942233318872e-01
8.199999999999999289e+00,6.681603646095990445e-01,-2.414773390772671835e+00,-6.201891934056397160e-01,-1.896558586133885183e+04,-4.870954534597342899e+03,-2.414773390772671835e+00,-1.896558586133885183e+04,4.198175385754788067e+02,2.941995000000000005e+02,-3.360726805523549388e+01,1.592253066307143001e+02,5.307510221023809677e-02,6.681603646095990445e-01
8.201000000000000512e+00,6.711889745547157116e-01,-2.415393526257195500e+00,-6.201354845235969027e-01,-1.897045639404487520e+04,-4.870532706024197068e+03,-2.415393526257195500e+00,-1.897045639404487520e+04,4.217204703263122951e+02,2.941995000000000005e+02,-3.360567580216918770e+01,1.611266461284814682e+02,5.370888204282715794e-02,6.711889745547157116e-01
8.201999999999999957e+00,6.738034376268239312e-01,-2.416013607485802073e+00,-6.200812286067775014e-01,-1.897532650062592438e+04,-4.870106581049963097e+03,-2.416013607485802073e+00,-1.897532650062592438e+04,4.233631859223957008e+02,2.941995000000000005e+02,-3.360406453570790575e+01,1.627677504581035919e+02,5.425591681936786648e-02,6.738034376268239312e-01
8.202999999999999403e+00,6.760035834615986117e-01,-2.416633633998237052e+00,-6.200265124350512469e-01,-1.898019617746716540e+04,-4.869676841242144292e+03,-2.416633633998237052e+00,-1.898019617746716540e+04,4.247455783206665956e+02,2.941995000000000005e+02,-3.360243685820332615e+01,1.641485151788699284e+02,5.471617172628997355e-02,6.760035834615986117e-01
8.204000000000000625e+00,6.777894576979838215e-01,-2.417253605421014750e+00,-6.199714227778612141e-01,-1.898506542163525228e+04,-4.869244168086351237e+03,-2.417253605421014750e+00,-1.898506542163525228e+04,4.258676761969192057e+02,2.941995000000000005e+02,-3.360079537305153963e+01,1.652689715699707449e+02,5.508965718999024597e-02,6.777894576979838215e-01
8.205000000000000071e+00,6.791613217916174783e-01,-2.417873521467363673e+00,-6.199160463490238637e-01,-1.898993423087788324e+04,-4.868809242631307825e+03,-2.417873521467363673e+00,-1.898993423087788324e+04,4.267296438285758313e+02,2.941995000000000005e+02,-3.359914268333583465e+01,1.661292865119116584e+02,5.537642883730388432e-02,6.791613217916174783e-01
8.205999999999999517e+00,6.801196527059749641e-01,-2.418493381937125264e+00,-6.198604697615934800e-01,-1.899480260362301487e+04,-4.868372745134350225e+03,-2.418493381937125264e+00,-1.899480260362301487e+04,4.273317809006264838e+02,2.941995000000000005e+02,-3.359748139047071902e+01,1.667297622910971882e+02,5.557658743036573284e-02,6.801196527059749641e-01
8.207000000000000739e+00,6.806651424814748053e-01,-2.419113186716608244e+00,-6.198047794828175361e-01,-1.899967053897772712e+04,-4.867935354707653460e+03,-2.419113186716608244e+00,-1.899967053897772712e+04,4.276745222348902189e+02,2.941995000000000005e+02,-3.359581409284780307e+01,1.670708363277380215e+02,5.569027877591267717e-02,6.806651424814748053e-01
8.208000000000000185e+00,6.807986976827461456e-01,-2.419732935778397653e+00,-6.197490617892085218e-01,-1.900453803672669164e+04,-4.867497748965361097e+03,-2.419732935778397653e+00,-1.900453803672669164e+04,4.277584374427227658e+02,2.941995000000000005e+02,-3.359414338448452497e+01,1.671530808272073045e+02,5.571769360906909940e-02,6.807986976827461456e-01
8.208999999999999631e+00,6.805214387244575835e-01,-2.420352629181119486e+00,-6.196934027217567698e-01,-1.900940509733036379e+04,-4.867060603671830904e+03,-2.420352629181119486e+00,-1.900940509733036379e+04,4.275842305014224962e+02,2.941995000000000005e+02,-3.359247185367625832e+01,1.669772023550987683e+02,5.565906745169958703e-02,6.805214387244575835e-01
8.210000000000000853e+00,6.798346990761179320e-01,-2.420972267069160910e+00,-6.196378880413113688e-01,-1.901427172192275611e+04,-4.866624592391196529e+03,-2.420972267069160910e+00,-1.901427172192275611e+04,4.271527392545920065e+02,2.941995000000000005e+02,-3.359080208165270420e+01,1.665440413362447032e+02,5.551468044541490315e-02,6.798346990761179320e-01
8.211000000000000298e+00,6.787400243462570204e-01,-2.421591849672345198e+00,-6.195826031841520365e-01,-1.901913791230889547e+04,-4.866190386138429858e+03,-2.421591849672345198e+00,-1.901913791230889547e+04,4.264649348367116772e+02,2.941995000000000005e+02,-3.358913664123934240e+01,1.658545714779510263e+02,5.528485715931701072e-02,6.787400243462570204e-01
8.211999999999999744e+00,6.772391712466208080e-01,-2.422211377305563129e+00,-6.195276332177793721e-01,-1.902400367096193077e+04,-4.865758653032118673e+03,-2.422211377305563129e+00,-1.902400367096193077e+04,4.255219210223247615e+02,2.941995000000000005e+02,-3.358747809552455976e+01,1.649098991178493065e+02,5.496996637261643281e-02,6.772391712466208080e-01
8.213000000000000966e+00,6.753341064369869917e-01,-2.422830850368359989e+00,-6.194730627969471382e-01,-1.902886900101987703e+04,-4.865330057949144248e+03,-2.422830850368359989e+00,-1.902886900101987703e+04,4.243249335002131488e+02,2.941995000000000005e+02,-3.358582899653337961e+01,1.637112624967465422e+02,5.457042083224884765e-02,6.753341064369869917e-01
8.214000000000000412e+00,6.730270052512733470e-01,-2.423450269344479935e+00,-6.194189761199615507e-01,-1.903373390628206107e+04,-4.864905262181457147e+03,-2.423450269344479935e+00,-1.903373390628206107e+04,4.228753390729879129e+02,2.941995000000000005e+02,-3.358419188390841725e+01,1.622600309568963439e+02,5.408667698563211779e-02,6.730270052512733470e-01
8.214999999999999858e+00,6.703202503056842065e-01,-2.424069634801365059e+00,-6.193654568852727804e-01,-1.903859839120515244e+04,-4.864484923095146769e+03,-2.424069634801365059e+00,-1.903859839120515244e+04,4.211746347825617818e+02,2.941995000000000005e+02,-3.358256928359884341e+01,1.605577040661606247e+02,5.351923468872021167e-02,6.703202503056842065e-01
8.215999999999999304e+00,6.672164299898246664e-01,-2.424688947389613602e+00,-6.193125882483832001e-01,-1.904346246089894703e+04,-4.864069693792002909e+03,-2.424688947389613602e+00,-1.904346246089894703e+04,4.192244469620883365e+02,2.941995000000000005e+02,-3.358096370655817964e+01,1.586059106686465157e+02,5.286863688954884094e-02,6.672164299898246664e-01
8.217000000000000526e+00,6.637183368416172957e-01,-2.425308207842392871e+00,-6.192604527790958047e-01,-1.904832612112172137e+04,-4.863660222773741225e+03,-2.425308207842392871e+00,-1.904832612112172137e+04,4.170265302148921478e+02,2.941995000000000005e+02,-3.357937764745149423e+01,1.564064078623436558e+02,5.213546928744788866e-02,6.637183368416172957e-01
8.217999999999999972e+00,6.598289658070132235e-01,-2.425927416974812179e+00,-6.192091324191276724e-01,-1.905318937827533227e+04,-4.863257153609102716e+03,-2.425927416974812179e+00,-1.905318937827533227e+04,4.145827663210127412e+02,2.941995000000000005e+02,-3.357781358337287259e+01,1.539610799043855991e+02,5.132035996812853162e-02,6.598289658070132235e-01
8.218999999999999417e+00,6.555515123854936954e-01,-2.426546575683252271e+00,-6.191587084401127816e-01,-1.905805223939993448e+04,-4.862861124604007273e+03,-2.426546575683252271e+00,-1.905805223939993448e+04,4.118951630719890886e+02,2.941995000000000005e+02,-3.357627397257382995e+01,1.512719370445629181e+02,5.042397901485430600e-02,6.555515123854936954e-01
8.220000000000000639e+00,6.508893706626358577e-01,-2.427165684944654345e+00,-6.191092614020168305e-01,-1.906291471216841092e+04,-4.862472768474947770e+03,-2.427165684944654345e+00,-1.906291471216841092e+04,4.089658530346841303e+02,2.941995000000000005e+02,-3.357476125320338411e+01,1.483411142878875069e+02,4.944703809596250055e-02,6.508893706626358577e-01
8.221000000000000085e+00,6.458461312307335334e-01,-2.427784745815766421e+00,-6.190608711119879315e-01,-1.906777680488043916e+04,-4.862092712025797482e+03,-2.427784745815766421e+00,-1.906777680488043916e+04,4.057970922447723865e+02,2.941995000000000005e+02,-3.357327784206050580e+01,1.451708700868329061e+02,4.839029002894430082e-02,6.458461312307335334e-01
8.221999999999999531e+00,6.404255789987860492e-01,-2.428403759432350206e+00,-6.190136165836666038e-01,-1.907263852645626685e+04,-4.861721575828240020e+03,-2.428403759432350206e+00,-1.907263852645626685e+04,4.023912588307152305e+02,2.941995000000000005e+02,-3.357182613335963595e+01,1.417635849640748802e+02,4.725452832135829118e-02,6.404255789987860492e-01
8.223000000000000753e+00,6.346316908932724266e-01,-2.429022727008347093e+00,-6.189675759969777147e-01,-1.907749988643017423e+04,-4.861359973905968218e+03,-2.429022727008347093e+00,-1.907749988643017423e+04,3.987508515691146158e+02,2.941995000000000005e+02,-3.357040849751000167e+01,1.381217600666246312e+02,4.604058668887487521e-02,6.346316908932724266e-01
8.224000000000000199e+00,6.284686334509386185e-01,-2.429641649835005524e+00,-6.189228266584270166e-01,-1.908236089494359476e+04,-4.861008513422858414e+03,-2.429641649835005524e+00,-1.908236089494359476e+04,3.948784883722170775e+02,2.941995000000000005e+02,-3.356902727990933499e+01,1.342480156521264121e+02,4.474933855070880456e-02,6.284686334509386185e-01
8.224999999999999645e+00,6.219407603051104738e-01,-2.430260529279967496e+00,-6.188794449619242632e-01,-1.908722156273797009e+04,-4.860667794375274752e+03,-2.430260529279967496e+00,-1.908722156273797009e+04,3.907769047085171223e+02,2.941995000000000005e+02,-3.356768479975281139e+01,1.301450895082699333e+02,4.338169650275664618e-02,6.219407603051104738e-01
8.226000000000000867e+00,6.150526095670569848e-01,-2.430879366786317775e+00,-6.188375063501555529e-01,-1.909208190114725949e+04,-4.860338409288689036e+03,-2.430879366786317775e+00,-1.909208190114725949e+04,3.864489519574195242e+02,2.941995000000000005e+02,-3.356638334885772679e+01,1.258158353062772505e+02,4.193861176875908481e-02,6.150526095670569848e-01
8.227000000000000313e+00,6.078089011039394807e-01,-2.431498163871594453e+00,-6.187970852765257712e-01,-1.909694192209018001e+04,-4.860020942918775290e+03,-2.431498163871594453e+00,-1.909694192209018001e+04,3.818975956989243059e+02,2.941995000000000005e+02,-3.356512519050466636e+01,1.212632208894289647e+02,4.042107362980965762e-02,6.078089011039394807e-01
8.227999999999999758e+00,6.002145337149789039e-01,-2.432116922126762226e+00,-6.187582551676932274e-01,-1.910180163806213750e+04,-4.859715971957159127e+03,-2.432116922126762226e+00,-1.910180163806213750e+04,3.771259139393602027e+02,2.941995000000000005e+02,-3.356391255829576892e+01,1.164903264976559711e+02,3.883010883255198775e-02,6.002145337149789039e-01
8.229000000000000981e+00,5.922745822075238253e-01,-2.432735643215148791e+00,-6.187210883867167999e-01,-1.910666106212688101e+04,-4.859424064741976508e+03,-2.432735643215148791e+00,-1.910666106212688101e+04,3.721370952742241798e+02,2.941995000000000005e+02,-3.356274765503079749e+01,1.115003429292549697e+02,3.716678097641832462e-02,5.922745822075238253e-01
8.230000000000000426e+00,5.839942943748909210e-01,-2.433354328871345729e+00,-6.186856561968364643e-01,-1.911152020790785173e+04,-4.859145780973404726e+03,-2.433354328871345729e+00,-1.911152020790785173e+04,3.669344369893024691e+02,2.941995000000000005e+02,-3.356163265160149933e+01,1.062965696409039680e+02,3.543218988030132077e-02,5.839942943748909210e-01
8.230999999999999872e+00,5.753790878775312256e-01,-2.433972980900071637e+00,-6.186520287259075213e-01,-1.911637908957928812e+04,-4.858881671434332020e+03,-2.433972980900071637e+00,-1.911637908957928812e+04,3.615213431010496379e+02,2.941995000000000005e+02,-3.356056968590509371e+01,1.008824127869547311e+02,3.362747092898490942e-02,5.753790878775312256e-01
8.231999999999999318e+00,5.664345470296184848e-01,-2.434591601175003284e+00,-6.186202749315077298e-01,-1.912123772185700363e+04,-4.858632277716306817e+03,-2.434591601175003284e+00,-1.912123772185700363e+04,3.559013223375423536e+02,2.941995000000000005e+02,-3.355956086177722852e+01,9.526138319931958165e+01,3.175379439977319557e-02,5.664345470296184848e-01
8.233000000000000540e+00,5.571664194928971359e-01,-2.435210191637569910e+00,-6.185904625667379975e-01,-1.912609611998895707e+04,-4.858398131950940297e+03,-2.435210191637569910e+00,-1.912609611998895707e+04,3.500779860611629033e+02,2.941995000000000005e+02,-3.355860824794523012e+01,8.943709430910813296e+01,2.981236476970271221e-02,5.571664194928971359e-01
8.233999999999999986e+00,5.475806128798711425e-01,-2.435828754295716436e+00,-6.185626581467342788e-01,-1.913095429974549916e+04,-4.858179756546887802e+03,-2.435828754295716436e+00,-1.913095429974549916e+04,3.440550461343199231e+02,2.941995000000000005e+02,-3.355771387700214348e+01,8.341326001132206613e+01,2.780442000377402259e-02,5.475806128798711425e-01
8.234999999999999432e+00,5.376831912680094527e-01,-2.436447291222632483e+00,-6.185369269159097794e-01,-1.913581227740943359e+04,-4.857977663932572796e+03,-2.436447291222632483e+00,-1.913581227740943359e+04,3.378363127292588501e+02,2.941995000000000005e+02,-3.355687974440202481e+01,7.719369247366087450e+01,2.573123082455362406e-02,5.376831912680094527e-01
8.236000000000000654e+00,5.274803716275471288e-01,-2.437065804555448523e+00,-6.185133328159461152e-01,-1.914067006976573975e+04,-4.857792356304787972e+03,-2.437065804555448523e+00,-1.914067006976573975e+04,3.314256920835832148e+02,2.941995000000000005e+02,-3.355610780747728938e+01,7.078229989106050368e+01,2.359409996368683551e-02,5.274803716275471288e-01
8.237000000000000099e+00,5.169785201647921768e-01,-2.437684296493903169e+00,-6.184919384545504162e-01,-1.914552769409112443e+04,-4.857624325383315409e+03,-2.437684296493903169e+00,-1.914552769409112443e+04,3.248271842026867944e+02,2.941995000000000005e+02,-3.355539998447838457e+01,6.418308418716517849e+01,2.139436139572172685e-02,5.169785201647921768e-01
8.237999999999999545e+00,5.061841485828548759e-01,-2.438302769298978045e+00,-6.184728050749958017e-01,-1.915038516814329341e+04,-4.857474052171697622e+03,-2.438302769298978045e+00,-1.915038516814329341e+04,3.180448805103002314e+02,2.941995000000000005e+02,-3.355475815363651293e+01,5.740013866393674391e+01,1.913337955464558190e-02,5.061841485828548759e-01
8.239000000000000767e+00,4.951039102625342525e-01,-2.438921225291504680e+00,-6.184559925264621061e-01,-1.915524251015001937e+04,-4.857342006724293242e+03,-2.438921225291504680e+00,-1.915524251015001937e+04,3.110829614488715720e+02,2.941995000000000005e+02,-3.355418415224987427e+01,5.043764560112144579e+01,1.681254853370714800e-02,4.951039102625342525e-01
8.240000000000000213e+00,4.837445963653531633e-01,-2.439539666850739863e+00,-6.184415592351931723e-01,-1.916009973879794052e+04,-4.857228647919749164e+03,-2.439539666850739863e+00,-1.916009973879794052e+04,3.039456940310306550e+02,2.941995000000000005e+02,-3.355367977579386718e+01,4.329987380682452169e+01,1.443329126894150709e-02,4.837445963653531633e-01
8.240999999999999659e+00,4.721131318609951832e-01,-2.440158096412916144e+00,-6.184295621764862583e-01,-1.916495687322118101e+04,-4.857134423241003788e+03,-2.440158096412916144e+00,-1.916495687322118101e+04,2.966374293435543450e+02,2.941995000000000005e+02,-3.355324677705579006e+01,3.599117612061013460e+01,1.199705870687004482e-02,4.721131318609951832e-01
8.242000000000000881e+00,4.602165714817424425e-01,-2.440776516469763457e+00,-6.184200568475293203e-01,-1.916981393298973853e+04,-4.857059768561951387e+03,-2.440776516469763457e+00,-1.916981393298973853e+04,2.891626000054648102e+02,2.941995000000000005e+02,-3.355288686529458886e+01,2.851598687075939864e+01,9.505328956919798997e-03,4.602165714817424425e-01
8.243000000000000327e+00,4.480620956062429383e-01,-2.441394929567004546e+00,-6.184130972411002736e-01,-1.917467093809767903e+04,-4.857005107940877679e+03,-2.441394929567004546e+00,-1.917467093809767903e+04,2.815257175817240523e+02,2.941995000000000005e+02,-3.355260170542587872e+01,2.087881928714993052e+01,6.959606429049977096e-03,4.480620956062429383e-01
8.243999999999999773e+00,4.356570060748380380e-01,-2.442013338302824632e+00,-6.184087358201432183e-01,-1.917952790895110229e+04,-4.856970853420782987e+03,-2.442013338302824632e+00,-1.917952790895110229e+04,2.737313699539270146e+02,2.941995000000000005e+02,-3.355239291723300710e+01,1.308426287116002129e+01,4.361420957053340625e-03,4.356570060748380380e-01
8.245000000000000995e+00,4.230087219393703912e-01,-2.442631745326317994e+00,-6.184070234932350640e-01,-1.918438486635593654e+04,-4.856957404836694877e+03,-2.442631745326317994e+00,-1.918438486635593654e+04,2.657842186498266983e+02,2.941995000000000005e+02,-3.355226207460430032e+01,5.136980724430998180e+00,1.712326908143666079e-03,4.230087219393703912e-01
8.246000000000000441e+00,4.101247751497402727e-01,-2.443250153335908781e+00,-6.184080095909557651e-01,-1.918924183150556564e+04,-4.856965149630082124e+03,-2.443250153335908781e+00,-1.918924183150556564e+04,2.576889961331179961e+02,2.941995000000000005e+02,-3.355221070479704792e+01,-2.958293162084956407e+00,-9.860977206949854759e-04,4.101247751497402727e-01
8.246999999999999886e+00,3.970128061796127650e-01,-2.443868565077751853e+00,-6.184117418431748225e-01,-1.919409882596823809e+04,-4.856994462670464600e+03,-2.443868565077751853e+00,-1.919409882596823809e+04,2.494505030549879905e+02,2.941995000000000005e+02,-3.355224028772867229e+01,-1.119675665728333769e+01,-3.732252219094445850e-03,3.970128061796127650e-01
8.247999999999999332e+00,3.836805595943972857e-01,-2.444486983344109188e+00,-6.184182663572665994e-01,-1.919895587167432313e+04,-4.857045706084311860e+03,-2.444486983344109188e+00,-1.919895587167432313e+04,2.410736054693958863e+02,2.941995000000000005e+02,-3.355235225529524712e+01,-1.957354227530886703e+01,-6.524514091769622638e-03,3.836805595943972857e-01
8.249000000000000554e+00,3.701358795635412702e-01,-2.445105410971706306e+00,-6.184276275972652170e-01,-1.920381299090341054e+04,-4.857119229091332272e+03,-2.445105410971706306e+00,-1.920381299090341054e+04,2.325632320133635460e+02,2.941995000000000005e+02,-3.355254799071799710e+01,-2.808371999591845736e+01,-9.361239998639485707e-03,3.701358795635412702e-01
8.250000000000000000e+00,3.563867053204034518e-01,-2.445723850840070490e+00,-6.184398683639711347e-01,-1.920867020627126112e+04,-4.857215367848226379e+03,-2.445723850840070490e+00,-1.920867020627126112e+04,2.239243710543299812e+02,2.941995000000000005e+02,-3.355282882791795629e+01,-3.672230011775206293e+01,-1.224076670591735423e-02,3.563867053204034518e-01
8.250999999999999446e+00,3.424410665717592117e-01,-2.446342305869846356e+00,-6.184550297760188498e-01,-1.921352754071656091e+04,-4.857334445299994513e+03,-2.446342305869846356e+00,-1.921352754071656091e+04,2.151620678058584133e+02,2.941995000000000005e+02,-3.355319605091913360e+01,-4.548423614322245356e+01,-1.516141204774081735e-02,3.424410665717592117e-01
8.252000000000000668e+00,3.283070788602584500e-01,-2.446960779021098098e+00,-6.184731512519164864e-01,-1.921838501748759882e+04,-4.857476771038875086e+03,-2.446960779021098098e+00,-1.921838501748759882e+04,2.062814214137825672e+02,2.941995000000000005e+02,-3.355365089328056172e+01,-5.436442769293687149e+01,-1.812147589764562250e-02,3.283070788602584500e-01
8.253000000000000114e+00,3.139929388823750611e-01,-2.447579273291591306e+00,-6.184942704930658230e-01,-1.922324266012876978e+04,-4.857642641170985371e+03,-2.447579273291591306e+00,-1.922324266012876978e+04,1.972875820143876808e+02,2.941995000000000005e+02,-3.355419453755749259e+01,-6.335772344805482703e+01,-2.111924114935160787e-02,3.139929388823750611e-01
8.253999999999999559e+00,2.995069197643852044e-01,-2.448197791715059246e+00,-6.185184234677721937e-01,-1.922810049246696144e+04,-4.857832338190734845e+03,-2.448197791715059246e+00,-1.922810049246696144e+04,1.881857477662200324e+02,2.941995000000000005e+02,-3.355482811479197380e+01,-7.245892411898799423e+01,-2.415297470632933249e-02,2.995069197643852044e-01
8.255000000000000782e+00,2.848573662995746991e-01,-2.448816337359455364e+00,-6.185456443962517037e-01,-1.923295853859782437e+04,-4.858046130863072904e+03,-2.448816337359455364e+00,-1.923295853859782437e+04,1.789811618575361365e+02,2.941995000000000005e+02,-3.355555270403316115e+01,-8.166278543843070281e+01,-2.722092847947690103e-02,2.848573662995746991e-01
8.256000000000000227e+00,2.700526901493724430e-01,-2.449434913325192031e+00,-6.185759657366440845e-01,-1.923781682287193689e+04,-4.858284274113631909e+03,-2.449434913325192031e+00,-1.923781682287193689e+04,1.696791094910858533e+02,2.941995000000000005e+02,-3.355636933188755222e+01,-9.096402117702659496e+01,-3.032134039234219910e-02,2.700526901493724430e-01
8.256999999999999673e+00,2.551013650110314779e-01,-2.450053522743364187e+00,-6.186094181720374063e-01,-1.924267536988086431e+04,-4.858547008926822855e+03,-2.450053522743364187e+00,-1.924267536988086431e+04,1.602849148478769621e+02,2.941995000000000005e+02,-3.355727897209932564e+01,-1.003573061800237127e+02,-3.345243539334123717e-02,2.551013650110314779e-01
8.258000000000000895e+00,2.400119217550824857e-01,-2.450672168773962767e+00,-6.186460305985117536e-01,-1.924753420444311996e+04,-4.858834562251927309e+03,-2.450672168773962767e+00,-1.924753420444311996e+04,1.508039380319470695e+02,2.941995000000000005e+02,-3.355828254516111997e+01,-1.098372794228918110e+02,-3.661242647429727159e-02,2.400119217550824857e-01
8.259000000000000341e+00,2.247929435353631933e-01,-2.451290854604077030e+00,-6.186858301142064143e-01,-1.925239335159003531e+04,-4.859147146917234750e+03,-2.451290854604077030e+00,-1.925239335159003531e+04,1.412415719979044297e+02,2.941995000000000005e+02,-3.355938091795535172e+01,-1.193985470841402190e+02,-3.979951569471340544e-02,2.247929435353631933e-01
8.259999999999999787e+00,2.094530608740669542e-01,-2.451909583446086227e+00,-6.187288420094176900e-01,-1.925725283655158637e+04,-4.859484961552266213e+03,-2.451909583446086227e+00,-1.925725283655158637e+04,1.316032394627729047e+02,2.941995000000000005e+02,-3.356057490342619332e+01,-1.290356856338009095e+02,-4.301189521126697057e-02,2.094530608740669542e-01
8.261000000000001009e+00,1.940009467254932007e-01,-2.452528358535844166e+00,-6.187750897577294351e-01,-1.926211268474210738e+04,-4.859848190518118827e+03,-2.452528358535844166e+00,-1.926211268474210738e+04,1.218943898044548604e+02,2.941995000000000005e+02,-3.356186526028253070e+01,-1.387432449352625952e+02,-4.624774831175419709e-02,1.940009467254932007e-01
8.262000000000000455e+00,1.784453115209570229e-01,-2.453147183130852227e+00,-6.188245950081824320e-01,-1.926697292174594986e+04,-4.860237003845962136e+03,-2.453147183130852227e+00,-1.926697292174594986e+04,1.121204959483561368e+02,2.941995000000000005e+02,-3.356325269273187928e+01,-1.485157513589119844e+02,-4.950525045297066162e-02,1.784453115209570229e-01
8.262999999999999901e+00,1.627948981976067855e-01,-2.453766060508430602e+00,-6.188773775784843778e-01,-1.927183357330313447e+04,-4.860651557183708064e+03,-2.453766060508430602e+00,-1.927183357330313447e+04,1.022870512438999526e+02,2.941995000000000005e+02,-3.356473785024547141e+01,-1.583477109058545693e+02,-5.278257030195152022e-02,1.627948981976067855e-01
8.263999999999999346e+00,1.470584772146652230e-01,-2.454384993963879769e+00,-6.189334554492642582e-01,-1.927669466529488272e+04,-4.861091991750885427e+03,-2.454384993963879769e+00,-1.927669466529488272e+04,9.239956633313884993e+01,2.941995000000000005e+02,-3.356632132735452956e+01,-1.682336123395066068e+02,-5.607787077983553831e-02,1.470584772146652230e-01
8.265000000000000568e+00,1.312448415595962592e-01,-2.455003986808639294e+00,-6.189928447593721073e-01,-1.928155622372918879e+04,-4.861558434301727175e+03,-2.455003986808639294e+00,-1.928155622372918879e+04,8.246356601303679668e+01,2.941995000000000005e+02,-3.356800366347792419e+01,-1.781679303234852796e+02,-5.938931010782842745e-02,1.312448415595962592e-01
8.266000000000000014e+00,1.153628017473572742e-01,-2.455623042368441311e+00,-6.190555598022267070e-01,-1.928641827472628211e+04,-4.862050997096480387e+03,-2.455623042368441311e+00,-1.928641827472628211e+04,7.248458609340667635e+01,2.941995000000000005e+02,-3.356978534278115944e+01,-1.881451285638121647e+02,-6.271504285460405281e-02,1.153628017473572742e-01
8.266999999999999460e+00,9.942118081542175578e-02,-2.456242163981464444e+00,-6.191216130232113368e-01,-1.929128084450416281e+04,-4.862569777880959009e+03,-2.456242163981464444e+00,-1.929128084450416281e+04,6.246817025219029773e+01,2.941995000000000005e+02,-3.357166679406680032e+01,-1.981596629537428953e+02,-6.605322098458096813e-02,9.942118081542175578e-02
8.268000000000000682e+00,8.342880931799354083e-02,-2.456861354996482394e+00,-6.191910150181176853e-01,-1.929614395936403525e+04,-4.863114859874314789e+03,-2.456861354996482394e+00,-1.929614395936403525e+04,5.241986689023043766e+01,2.941995000000000005e+02,-3.357364839069634144e+01,-2.082059847190732285e+02,-6.940199490635774737e-02,8.342880931799354083e-02
